delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3,delta_4,gamma_4,eps_4,r_4,x0_infect_4,beta0_4,beta1_4,beta2_4,beta3_4,beta4_4,beta5_4,beta6_4,delta_5,gamma_5,eps_5,r_5,x0_infect_5,beta0_5,beta1_5,beta2_5,beta3_5,beta4_5,beta5_5,beta6_5,delta_6,gamma_6,eps_6,r_6,x0_infect_6,beta0_6,beta1_6,beta2_6,beta3_6,beta4_6,beta5_6,beta6_6,delta_7,gamma_7,eps_7,r_7,x0_infect_7,beta0_7,beta1_7,beta2_7,beta3_7,beta4_7,beta5_7,beta6_7
0.3424389358769936,0.006652768067517013,0.2562211958431932,0.35440750493308815,0.0001538478813378405,0.004704882948312714,0.05264674182175864,0.030760730160098667,0.06282961971799854,0.042289081673879854,0.018063665283942352,0.043978179984085465,0.9789550653108292,0.01604396870198687,0.32825089010368297,0.5996643123715875,3.0545295901120954e-05,0.007305915083970395,0.008031961745613098,0.038180737732202985,0.05745236881057975,0.02372148576132922,0.007412700444890305,0.05421989006940955,0.3054209131367782,0.00018388588785658803,0.19406914038561077,0.17501242428659708,2.0684453714232655e-05,0.0029317847386810324,0.018579426562926483,0.025508398871494985,0.014200070699607006,0.06341134045574137,0.0626523102782013,0.06560505826367441,0.8718171381544371,0.11889588409350137,0.8765687530860212,0.060215294814367694,4.836544494196728e-05,0.0038567897579917716,0.0160051375834997,0.02984379160885624,0.03386767040537373,0.010196769196307761,0.04994744669724019,0.03412670599695916,0.9956003964291241,0.0037342290097887015,0.48449223378449374,0.22528325572313085,0.00021354194106141465,0.011139858552948067,0.023236534057164675,0.04004633899924375,0.04642984835703275,0.039243911665856446,0.02562341731361327,0.0024796046295293764,0.57588208492026,0.19527191237398994,0.3205706076772406,0.43250256034520834,0.00023933731323263102,0.007907638865601863,0.05226500083955676,0.0545706558639271,0.0022782479688724477,0.042776559584232425,0.006888911394530484,0.027205484703651743,0.6566727475824526,0.1390184705468234,0.9776844797167925,0.02099910270146498,4.670526454687993e-05,0.032614560834975305,0.033316785747362646,0.05339746542603575,0.004397868404539224,0.02368860414246653,0.05129863382060503,0.034018603214940726,0.46866978684801336,0.14037435865259962,0.7961480978725411,0.06303132620459057,4.627584307443765e-05,0.017576539732584273,0.0278018886486122,0.06515453235461813,0.027475903227396528,0.05954143047227764,0.021584841509737898,0.04080847419994156
0.9571163309239452,0.0273461151501893,0.9691128592853703,0.024940371869296343,0.0001377463121542668,0.015422736213369396,0.024509899338454915,0.029110458103254393,0.04411794467151436,0.051308900849260486,0.010410660224194217,0.039094000318868186,0.999405056175511,0.00010871746827676304,0.14778519660106212,0.12054071086624371,8.53947037833611e-05,0.0044640223402280105,0.05489990186521046,0.028835789791188327,0.04814846714036838,0.049153248108147106,0.06259805946750546,0.05690347311158575,0.37284435891911816,0.6218920447137948,0.5717963737046016,0.3641106958842452,0.0002419236192575298,0.0502226761512385,0.048781088867951905,0.0036739129418874236,0.021013453566357372,0.02120783505239889,0.005987989116302838,0.02579199887328324,0.09745946668951132,0.8540952617580275,0.18572719554933587,0.802880220427427,0.00019993148214846921,0.02693462944283599,0.018960022778102645,0.005278119358679917,0.0037167861874457695,0.03925273654667256,0.03936556544701223,0.053993210432653316,0.7664669490444114,0.032755893222087454,0.717118666752191,0.11513507554403787,0.00020743074543050228,0.04649647390910288,0.021029703960976802,0.03967309097306472,0.04442776942030037,0.06558455596323258,0.06308871003539529,0.0035914339181401275,0.9710145027248636,0.01539140506177804,0.8421061153203128,0.08505257806095802,0.0001959903320260843,0.027925873094018647,0.020710004427147717,0.02149111956388765,0.024928196304852206,0.00365772358512065,0.022968993418322026,0.05576778972181372,0.9901991725473903,0.0019619368296974345,0.9286511127840363,0.05154742687618477,0.0001889960745168023,0.01658740186368981,0.021220038359231887,0.018708887615105415,0.03444330466112987,0.06082670391879913,0.0006787637697718195,0.06041601037842293,0.7121662092916876,0.22854447413352919,0.178566103807253,0.8035350143430876,0.00026408224032609785,0.049350897137511014,0.015322111518012287,0.017949236754386783,0.04466463926964635,0.006813968875368865,0.06629781086637053,0.0051790318756921245
0.8151760536242327,0.15437483576207903,0.9250955555953996,0.06330345239038197,5.460561796399547e-05,0.025296663501507458,0.014296812024949824,0.018826731415520676,0.03334816299629268,0.051103673593328,0.021857041214567177,0.056848642403568725,0.5601917406307304,0.303805880668161,0.6328359459419278,0.09902592606939702,8.918323645759651e-05,0.040586114202251174,0.047334507296703,0.05278415130233269,0.011519026752669843,0.010444455978823099,0.03984682276841839,0.01629395599864188,0.8549240496945496,0.1097426130154775,0.1253312275460116,0.3135980672589619,3.670041816380798e-05,0.019740990459982583,0.02215874088014336,0.0516066042625175,0.06466963881561488,0.011020932605264442,0.0028844522971528857,0.04528070474720717,0.1535125891675206,0.8336713398036186,0.08888282178687182,0.5874728189959622,0.00019656335627822138,0.03994988422715453,0.0359910822174145,0.023128090298655486,0.006548025049735105,0.03422544066333559,0.018333006922479904,0.05359929983589973,0.03685349718124105,0.4107160688322883,0.4222939703517637,0.24439601446350315,4.2798878915076547e-07,0.06518637098689083,0.02641483972732916,0.0653023614422964,0.02310635010325463,0.009108955287632968,0.004902788172375331,0.004626742765761332,0.640192143226079,0.12403739603318403,0.5989599114426329,0.33379524308879127,0.00017122970855008716,0.05103480412802279,0.008403395077496375,0.0018047615264606726,0.06487253474314301,0.039777739810637515,0.04270001407487525,0.008469069086232704,0.19492971626334937,0.30765962099889926,0.11164249438300355,0.2683031147119459,4.360116089159032e-05,0.02253983022282643,0.005804497326857425,0.029560253993036367,0.062424040901995895,0.04515278196301028,0.05656916770252194,0.025715586388934304,0.5111255316111327,0.30036141801688665,0.09252322119819084,0.3131538521897634,0.00010888806872053397,0.04309926188390177,0.05722160447666035,0.06607467819080547,0.020097419666159046,0.016218791500018617,0.0641577200232124,0.05498631203397953
0.4236053017992056,0.20932381947649215,0.5369812839866315,0.18302559532128507,1.3135545842737392e-05,0.01384428760442236,0.047617571102582114,0.03612976888258275,0.020774937589795258,0.05950033092356918,0.02960497649241976,0.048497051835944834,0.601482828245894,0.12582585544455976,0.44577258209403525,0.5083586256998037,0.00024192476399027973,0.0516197761197822,0.015433262466962491,0.021533198435805423,0.037382312281753094,0.023065992358940378,0.025224286984096456,0.03279351380555597,0.059489411256246634,0.28869340957030654,0.9121869066732463,0.025477652706126366,0.00023114279204329216,0.03404324259616068,0.007322100940048131,0.0015777890839937033,0.002108332621843288,0.03203257783258619,0.06443622629215266,0.05368159287433154,0.2503390549211229,0.6127049278940052,0.2072468466876969,0.19470753281404507,0.00010768712692912025,0.06352256567143184,0.040172167208502044,0.016080304184934446,0.004189833607320822,0.033653214866281526,0.03650661617237184,0.02943581955547414,0.19351359142000876,0.07986934825763047,0.5005015951092711,0.33073952386508115,2.7120849621419224e-05,0.0427808534768425,0.012828268928778778,0.06253654790348268,0.047178978493691535,0.04514967804788535,0.009868860306666003,0.05122969150687629,0.31357662581785684,0.40977137295684085,0.7247601240770737,0.03411267192828856,8.795241815620133e-07,0.029906885964017527,0.0033985960737664463,0.05674879813063964,0.019119146296001942,0.01725228314104633,0.03372088425136809,0.009932291308980943,0.14241635681525755,0.5401122269182238,0.9485406688640099,0.0217842728260732,0.00021319695670468883,0.03399622969055196,0.05260719145746674,0.031185319889549253,0.05247566293180682,0.05661907189912156,0.025592780801572974,0.007955767432564457,0.17487871952417303,0.3626053541382115,0.8565021188972339,0.10501800452175789,7.330030099341836e-05,0.027357977349435552,0.012083268858374937,0.02260054449302943,1.6312706733787234e-05,0.026447549465287563,0.013300698107935504,0.04712865610856404
0.5930920718687439,0.03448420797352194,0.4823031100704819,0.49084964496026484,0.00011749595948160746,0.00942679316945,0.010703319181412532,0.06280632857801084,0.015210337231295142,0.045711669563118715,0.048699339051872494,0.03598759089793138,0.21039312525932463,0.34574245425708305,0.26682892623044613,0.5613789829415644,0.00019547028898454994,0.030265384682891253,0.050050638277634125,0.06323290266200617,0.06144413288553915,0.02628857926951644,0.04115056723434045,0.04088662603500867,0.8009000083756974,0.10405408794150828,0.08736114416780193,0.6702150601840224,0.0001129733933518355,0.027463861314253057,0.00013477393469209475,0.03854167783463971,0.019438269312207233,0.038550651009088714,0.010784996304590427,0.008490367423365095,0.8035964421997707,0.034417693883151676,0.1955391439673922,0.7669444532548826,6.707468995267784e-05,0.04300893838768246,0.020717988716855054,0.05449504848631363,0.0014305997931080012,0.025938719127637018,0.04944267208301255,0.06329763192231154,0.9843415808264152,0.012804687252224433,0.15283480606209202,0.3145666044206359,0.00023783788659069454,0.020340088690174295,0.011339456095715059,0.027805465853538217,0.030626758998639723,0.03678461952687872,0.06063455845669499,0.019038682916965168,0.2591317921604574,0.673364194450879,0.046995911370595146,0.37050116495253577,6.972394683696483e-05,0.06270700144471746,0.04305763361731133,0.039215667671231746,0.051513157772804755,0.016557706431982705,0.014616666354878483,0.004800528936413807,0.7931154794061043,0.11833582837763475,0.9377028457644236,0.031951350206328645,0.00015932206700739005,0.018903810150142825,0.03300737118498387,0.022624570474506393,0.044380406864467356,0.029294799038324767,0.035611580986866405,0.019115884575430966,0.11795481883021676,0.7406663051775221,0.07120332136370994,0.036649071645529024,2.493663455562348e-05,0.05374445487144663,0.05373160011991477,0.0470081081865855,0.03780194062824849,0.02467573370330998,0.007572841169308745,0.01632688267651446
0.7374986110922344,0.24581215967166206,0.5562523524586197,0.019980848955530706,5.932513579632686e-05,0.0418598558692994,0.03415623810653926,0.006106999753555949,0.038191834988062286,0.06061222361777349,0.050395026122804484,0.01353420210876689,0.26137199443212217,0.19848661207898147,0.4074627114209049,0.16296190970284444,0.0002073746352054164,0.012957680149651965,0.06569964566978136,0.014944467087684064,0.017142979780035074,0.01399335713537176,0.034154820763546014,0.06551944929870401,0.10785624766495432,0.6955601604288156,0.13230176895593163,0.6895370575121322,4.428915388359795e-06,0.005536522795083093,0.020006879532340673,0.05625027247947323,0.06542837227162561,0.017764637790257342,0.02085648391404865,0.005221031923590627,0.5657685355802857,0.1924023543233217,0.059412919146844684,0.32614091283262236,0.0002485162991507816,0.0441198290543092,0.025951022078729444,0.05558421199542611,0.013446559564544934,0.0035868719153264975,0.06228019861589709,0.009313917209252015,0.6684269074708027,0.31840950429804665,0.6541585763272761,0.09503816856454866,2.9371250801131088e-05,0.014926476124402156,0.02162863547195587,0.04857754214713346,0.008919762293712672,0.003066582739342995,0.0022807008598308494,0.018562503766560746,0.6884589315752222,0.23746582026683952,0.3089133593400381,0.4288322294323323,0.00011551577940325818,0.029191868983922616,0.06524813945013169,0.02959276416385128,0.008533796538923407,0.03209008273820422,0.0021096024253711636,0.04312596553490531,0.4593611823734819,0.04207969275374408,0.6478098177816389,0.07514193502548641,0.00024770642880621275,0.045480939406669064,0.014885303383024755,0.003946503156059863,0.017321627798540202,0.005561816468360156,0.022564848183269946,0.0006873289509045703,0.21878635462471,0.3593668164930734,0.7301424765801141,0.15431722068190606,0.00017122983560744943,0.035625774858311275,0.013026828204701989,0.028149920305955943,0.00334266589943098,0.04220663993466287,0.010312713512044052,0.018072813555230893
0.3661994858428588,0.5091520012899675,0.6571753765696156,0.31650855618859275,0.00020720352107021667,0.028767765391073122,0.0018262732078648451,0.061827828422936174,0.02056757271585226,0.03493643128964228,0.060747690747825184,0.04381327704590099,0.020126982467444196,0.6235876977489666,0.014194698820416391,0.47680471103064287,0.00016132102356064394,0.008739313154971153,0.010767345671653772,0.02077119582829888,0.033773643675054844,0.024030642655363362,0.036985765713133376,0.04171208510043371,0.5723179371672947,0.1867495890401073,0.9677163418210035,0.010035589409173694,6.782119819628436e-05,0.04140460776341292,0.03906695105650027,0.04249804858760486,0.010873189227840292,0.017159779722023663,0.06417571404446473,0.023393056241072793,0.6410943827123913,0.3092549627490946,0.8143720702654791,0.0799506931551039,0.00020580704335457006,0.04451887506341361,0.06492314542768969,0.002616758946611392,0.04691088669296683,0.019589143583927982,0.06572710629558233,0.012245769964293295,0.542274455485957,0.0061058707497834265,0.2850116687933225,0.5396501257115792,0.0001152539016285939,0.03843448011545687,0.004435852225639118,0.03678735501993732,0.04312743727584005,0.028962038557944894,0.008428241947982034,0.04385265312764982,0.47461307532922153,0.08543854544770177,0.5836882089032899,0.20002861810129996,0.00010935463082858242,0.05375861832974011,0.01826133094650674,0.016510151896200437,0.03729264452789,0.0350466938335504,0.058475332566165585,0.02307877186421189,0.9535712512682263,0.01329816623495812,0.2476342591471259,0.17105867623074084,0.00025470746036795324,0.003969619178118895,0.01236450164528496,0.020314231255455128,0.03295413706202914,0.0407786100509601,0.02950577941342602,0.04434774810702881,0.16221270977268648,0.6919252156683996,0.39541913577236304,0.536648647561627,0.00023190333158319625,0.04569991777086623,0.039962873499009344,0.06030985959010176,0.01774127617666079,0.004613161430359866,0.04438771864318497,0.03585571184075989
0.755151810563084,0.054826137522742194,0.7381958822103386,0.1911797060479936,0.00025386952910226297,0.05185310178550002,0.03197224282997278,0.05142098469163546,0.013886521277478584,0.041317963039797345,0.05993269627089261,0.027143206771646368,0.7403313064581305,0.16969669989323247,0.24792211587125595,0.7242214638670824,0.00020072099880135436,0.005984872617824695,0.0007316019106461517,0.05674903693126422,0.018539074879240718,0.016550090822235675,0.01755556330269524,0.02810531108046174,0.47142304491871506,0.036991149806395666,0.4047665099872907,0.5392709857701621,9.33325875779348e-05,0.02985287817787912,0.0019432127116888254,0.062202665901417445,0.024806072508977407,0.049092085264035856,0.02632409148394415,0.03750186971941772,0.6669221461555495,0.2697171908252588,0.27216898082211016,0.7240647759176196,0.0002280059616073105,0.0464234133008651,0.031016150933530055,0.00934210691551994,0.010096255367529294,0.021774430227816857,0.05722499416649774,0.005809200027078258,0.49017572606202664,0.13469492500569952,0.9562177050661224,0.006194899673444156,0.00023333645017485914,0.012477984803941576,0.0017896427627070064,0.049581914372170355,0.062088420897655754,0.05138331857832568,0.026177394076488683,0.05186912198730942,0.9593297748053584,0.0014803799315435896,0.38730220235359264,0.5220299497654709,0.00016625727265722875,0.019989903151951552,0.049112900098223874,0.03902645684152022,0.03273418507149299,0.008120647423031648,0.0038080718896963323,0.02423074054882205,0.9282675346447457,0.06501770574627083,0.6737596222811587,0.2877349419073737,0.0002646255317399179,0.030887812266853946,0.05554286924694974,0.05833713822755979,0.02875788477749612,0.030982412355868943,0.024287504124106407,0.005662111241518695,0.4266314500720585,0.0893242559478266,0.6759648804487473,0.26471799705574456,0.00012463055215759382,0.043593663300209674,0.04545646047512793,0.0028818891426271977,0.054656303345519124,0.025433119656232878,0.04953165609529137,0.0563957532502332
0.2042891783157191,0.2657932674342854,0.18077766964045197,0.4109289033882664,7.131842595856604e-05,0.05303257531334865,0.0029157902515173084,0.03553382975400226,0.002363516185318967,0.022001536213240108,0.02197902845129154,0.0018493018104429602,0.5750977611416447,0.27458235829440625,0.09780505640100508,0.05669685853083812,0.0002442379135477276,0.034576849471049956,0.018388454751583357,0.055371082958865635,0.019535290734158835,0.013512392521528917,0.01712755640321792,0.0377227452949371,0.9593339986390732,0.02552422908105725,0.16721948423685587,0.1695180596426591,0.00016795217821478418,0.051979247144232826,0.04019033854468608,0.014694559548573745,0.026307039156614115,0.060496766748022034,0.06177298294588879,0.013802720319750574,0.2498041663169556,0.0830986258185645,0.2414278996143834,0.1388698685101976,0.00012770727332019437,0.03011284991560209,0.06572430318126428,0.03232887677590575,0.041355141101944486,0.00937620816438851,0.015667825482369394,0.022532141068669933,0.32927855625755953,0.12569471214720013,0.9090382136174693,0.05349096875052263,0.0002699882281658946,0.018256825124560207,0.01240737861476239,0.0009936341715977338,0.049129547695597464,0.017772438662133846,0.04532340072820363,0.030352420810402122,0.5470555367422377,0.42921830571666236,0.7572347347057459,0.07553373641346273,0.00027966468145176063,0.026756485088021347,0.05550052368743423,0.053646440968457255,0.007660788677693218,0.03820831074252172,0.025194783524260817,0.02608548680925993,0.35141530953982153,0.05242862968418266,0.7105743269909092,0.15310911670769156,0.0002769340948933893,0.032450617935852535,0.03237940688799547,0.015510350664950195,0.05708729361924302,0.042596735238918076,0.041533474581789985,0.06086064389510634,0.7800244038728374,0.07557392341093934,0.5220065006980958,0.36268589733907564,0.00014241105497766077,0.011057071125279668,0.02308657896812603,0.0623696415332211,0.04921284592740853,0.016988923065218597,0.028875004285376635,0.0006892559407041186
0.7412277778558731,0.2393495022309461,0.6240271353687301,0.09608991758120332,4.311221357621361e-05,0.05717508570819683,0.01599938877788355,0.06093974454983401,0.04971952498117149,0.05474127732512896,0.043837033025566255,0.02905989584040429,0.7202058359507727,0.22157493989565263,0.28110189632050003,0.3737407402842272,0.00011166906432194345,0.0021711460460589983,0.02756119950841066,0.031109086114200032,0.02263942443095486,0.04381793077251884,0.06457080313721915,7.418113062915724e-05,0.3445238407483783,0.06459979180829788,0.6180979753687305,0.3316935398308643,1.1770248627501177e-05,0.020088182859338635,0.04152042016971451,0.03520116479022427,0.038709311231563126,0.06484845105703979,0.0019616542416008216,0.009299014144786746,0.11286431628678707,0.49912127195968603,0.4270376995071136,0.28535091910941335,0.0002784760296406039,0.021546767219423283,0.02234597351956595,0.06121607366194422,0.007250398731080583,0.06318513191448415,0.06290598118064998,0.051226716566545025,0.452445250104851,0.5311606181845544,0.9424907566228268,0.05348738755228855,0.00023113257235524617,0.03156966871235546,0.0242144607383317,0.05762426323133622,0.006364527092314532,0.002604788859373834,1.2264200411251364e-05,0.010832909472620892,0.5608091361201889,0.4233532256652388,0.9559578486527707,0.03618540217594386,0.00014288172076278434,0.06241730805265189,0.03047760693934084,0.05627024629077907,0.05827432028436819,0.017529968076278424,0.05435182488735097,0.057843512073282886,0.34105555848934743,0.3048447226561172,0.8161049448153979,0.05505049346590542,0.0002364047449046021,0.02471646320074887,0.054379319107295314,0.005505409818629122,0.0006737370921940313,0.06449987775722851,0.06211881354546074,0.005234401545718431,0.6886602704884455,0.12068319969755596,0.11174135460023059,0.32337066236603446,0.0002619265669588375,0.020740816797827015,0.0036846150641293256,0.046428878120357446,0.011435340834990437,0.023002616111892076,0.0630587544359749,0.060730110897211566
0.6148688566581806,0.28644553603097667,0.3488841718194343,0.3591021508876003,0.00018354692409309334,0.034409937251395115,0.04513161549713448,0.04386838874180776,0.05475643883136115,0.016318892858362362,0.0027864245048875177,0.020594735375062085,0.706328335357312,0.034285504928668546,0.740688191313366,0.22851915105442713,0.0001329311586665038,0.02855354024587488,0.06300568034458995,0.03587513378484591,0.05183615184598153,0.00455362047038375,0.0140768882959858,0.05243807091384572,0.6127935176212355,0.2622567903722844,0.5551051978661355,0.343872812136356,0.0002730787882318894,0.05765690811888112,0.01640672447643941,0.024056237736020718,0.009743760090592189,0.009550693862858497,0.036097553419422335,0.006575159631090733,0.9751003327345349,0.021168827389568278,0.4695331911728044,0.03937177296635671,0.00010206933844634418,0.028460687235135083,0.04662078291880638,0.030801664357016825,0.027007454903270882,0.057771845658216255,0.00248330815890614,0.04620842486223976,0.06240375808987199,0.4887072370697764,0.020923244624674802,0.5317810042471453,0.0002887695234444408,0.05224870241799715,0.008269848061278437,0.02057104885987883,0.022426697975863268,0.05440961976812941,0.005610406666097118,0.041095090796971594,0.06882507264285619,0.8849376966484898,0.19497183964502243,0.49552334955935057,0.000254224583494161,0.0026218646032602016,0.045467720610116,0.007535543309041797,0.0544600473222231,0.036555244947956866,0.04533791123302243,0.03503488321286021,0.8373150465807039,0.13826462019276212,0.44612558605867303,0.23927713779844312,0.00014071676713177148,0.041973470029665366,0.043496888283469475,0.0015286472919810669,0.021446339195651344,0.02726985720087603,0.03262313062635727,0.03666230805662141,0.3556799304320162,0.05398711621481443,0.34639552187302536,0.5289683126405141,0.0002126267635693066,0.011761173418782453,0.016352452037334937,0.012706754451987854,0.023052315380055546,0.04039543111461742,0.05001343329629739,0.06354808128976641
0.9287438729608547,0.05379792229632091,0.7704593980310538,0.15793162151961812,1.8446329256490334e-05,0.0458273773705763,0.020562937449072026,0.024844263016114854,0.019150737946082113,0.06431466380497888,0.06158474032512391,0.005998737200661013,0.5070455111925807,0.4408590705410541,0.3631406917848496,0.18562379420465272,0.0002103441959613926,0.007350257538428644,0.052047419299835584,0.00216648316135731,0.0039520579325778155,0.005058281123592215,0.044174104542768954,0.04241562199468974,0.7228038574476832,0.01551231454017928,0.6248798968232657,0.3282383748925855,0.00018773579715772727,0.006839198104645601,0.04248780367030457,0.04836134491822055,0.05638776508643163,0.04831585400980114,0.004736992233928347,0.021169670781669262,0.26095482366120887,0.07496222046259236,0.5175666872812159,0.4237909526044338,0.00011582263329490913,0.05752632694120744,0.03334678075581469,0.04035092657717814,0.05944097946656334,0.03686398921533013,0.023411814581533363,0.02078924461882917,0.8042310078778615,0.061766102369785504,0.7343213086293888,0.046813308499069874,8.961809968617514e-05,0.0037961114349476964,0.04217454611924072,0.024973465260470853,0.011717564578576251,0.012512318104661734,0.030293240115279063,0.03984369685370898,0.6030084031654406,0.12039233671193214,0.10610277411552868,0.665865462253501,0.0002253471094938609,0.008999479034277863,0.035952919546017655,0.025039020361737132,0.020260381931731797,0.045763587502639036,0.02037477354547511,0.04903475164006443,0.7733066820482742,0.08341773386734085,0.34267204652045347,0.6172595062581804,0.0002698694902410716,0.019830877098602578,0.024459867262161147,0.0027000526811878428,0.0556847490826069,0.04765678411912054,0.014323621421609676,0.05863908133768178,0.2717131970796397,0.6727150980410375,0.06017607987863158,0.1771226590172334,0.00013736036236945535,0.012609837085588013,0.011246905144793774,0.049763301084495615,0.0014378557123039956,0.028749473539604335,0.018176347008046205,0.034331454898624346
0.2262530410449378,0.4178367142584049,0.17960161307368255,0.0726196531761274,0.0002739298942814626,0.01110229877021359,0.002011726758446209,0.04867028880545958,0.051003328920625125,0.019183705781638975,0.02698275913999533,0.016998341900422854,0.9666868232118104,0.008227971075548044,0.6505361623468824,0.3333681959034383,2.610740552294926e-05,0.054559365572416293,0.051389257104682666,0.06395932047873598,0.002481527027526324,0.02869515819243813,0.06348604054480537,0.06422937228895706,0.9825382462401595,0.014894263079030329,0.8252798134726659,0.07426389952239834,0.0002833085717007367,0.060940171465679455,0.01589993771001574,0.055415744035064655,0.0068749956672266134,0.03787245271894061,0.05706321362358073,0.010584727942362133,0.005515305553937112,0.24220942783082317,0.9154692164414469,0.044503698376897584,7.642235882641291e-06,0.020914707704054923,0.028131868524530774,0.03917012801817389,0.009333303481385192,0.02813042702252251,0.04349431427244645,0.0373940263025063,0.7856506646517718,0.18813262428020627,0.6841757461936797,0.28297111635615063,0.00015355537169001196,0.015895322981686583,0.048451435381135166,0.04321423691182418,0.012406017260294432,0.015256862976110184,0.021490986765376814,0.020190061730053374,0.723619655245762,0.2396539874507332,0.4983694809585411,0.47449479809775374,0.00021738746467206586,0.04596272567037227,0.03932459258446806,0.002553707061760158,0.04727185066146667,0.0011693855048702847,0.025699739821267914,0.003707055854554252,0.4840375664651497,0.4860460067648572,0.4121531119113432,0.44636358502842055,0.0001329784051181274,0.027251544496632918,0.026982726984157625,0.007019552077070755,0.04108667232233423,0.026957936291875102,0.02382640460289298,0.05128379321650951,0.41046325586033927,0.32941992774908274,0.025798872159706943,0.5323391631636539,0.0002731177605474213,0.05585563072947323,0.05557774505050484,0.04548645316642563,0.011208195199824848,0.03146841235359732,0.06211766064261538,0.051938337735058855
0.1354399690664288,0.7478261811257209,0.38809955901922005,0.5929518546579149,0.0002558140259183422,0.04616882850367773,0.05771850135267895,0.026142625176996573,0.049942565349819716,0.023010178734263195,0.008542716810918173,0.0633831537360982,0.0353586085600037,0.8396525771742656,0.5345891791143564,0.12010338813484014,0.00028518249876493244,0.06513667845705298,0.002821046933525605,0.035838761139678856,0.05610913990717416,0.011558303789550486,0.028150158870689772,0.0017640916897667398,0.514690389072559,0.3483817126026168,0.5936589570179964,0.036487786639848675,1.9940278894616642e-05,0.022755104025610255,0.043316478288982975,0.01161073688641881,0.05578895019026289,0.009236829082049905,0.004313188344530483,0.06364980634699381,0.5537766419816624,0.1436112933230164,0.6313113296598699,0.02166801610937692,0.00010682566617672366,0.01367412076383533,0.02874204719147275,0.061856429925520005,0.007393740587829811,0.017916551934196872,0.020136077414625527,0.0656435578646548,0.39893533679881993,0.0007063494948549093,0.5854128957629035,0.22340430304410416,1.3244919390105362e-05,0.030238670254071648,0.06269424307075651,0.03128691621989083,0.056172347370468494,0.048285845562105745,0.00756507784777239,0.019765635649825825,0.4009015751884529,0.33906900487331654,0.3176523078024024,0.5870097850257651,0.00015367928031812428,0.03273056911353184,0.010838943598718608,0.06400297342306707,0.01674116115763779,0.028543271803483185,0.04158197655148089,0.027595941859728662,0.8185075867742746,0.06311831390325649,0.2970487249412073,0.17121063141646772,0.00022798312813488095,0.012867002001966887,0.05087512165147213,0.05597681193805803,0.015286482541723477,0.01390203478842976,0.03410513129355711,0.06281435421268394,0.3639334429716665,0.17957885469382331,0.324228599623742,0.22898680922084874,0.00023079960817264436,0.04745926244706492,0.03322354145578714,0.004547183822358922,0.02681293505917298,0.04588687162789292,0.03911891724729389,0.020696298267931665
0.8214405812079043,0.04695900630692127,0.22840004412216733,0.3951023199093126,0.00011010500886119103,0.02459521945835248,0.04317326247626374,0.021427545472105618,0.011502382767600433,0.040703665287926,0.027476709179023628,0.05858634954524737,0.7350611135176783,0.26433569918266026,0.5417135693340972,0.21609780884483648,1.430213505693225e-05,0.0005875960591951571,0.06400065631159833,0.06518527948987483,0.06548922182692965,0.0008705341015987417,0.03640180993846421,0.013721894027630419,0.11770261818980232,0.14230386957934688,0.4617240775676206,0.32693746865054063,0.00019678887908941282,0.06514510664209605,0.04479185257393046,0.053017744058857987,0.05919451283163029,0.0397504629319514,0.01837837030888566,0.01866985319739786,0.06272413690555591,0.73641459944638,0.7104171897418262,0.1537622617514021,2.969778521587995e-05,0.04367003660057092,0.032349719189155315,0.048609832451166894,0.05164482397441277,0.026969319985849113,0.021741779475856905,0.009267779223910174,0.2549309190382736,0.3583851139314758,0.6734320118594618,0.15222824483600633,0.00010231425547993744,0.026188821546554015,0.006080904007777231,0.045101273347834425,0.0072689357843735295,0.007547436834443374,0.058351677934632765,0.016867800228849997,0.4261385765249055,0.5134080205843679,0.5592676411037958,0.34410397532992687,0.00019041917601996403,0.00974814187627878,0.06168101022500945,0.03435465970251437,0.030290149917244134,0.025094737914193668,0.0045212012932418786,0.038330140615688776,0.9019277238657467,0.0018712281344650688,0.8594577631122554,0.012729106553704154,0.00017766042766077482,0.0538213033707608,0.05213526697151057,0.032592795081960835,0.023838388742015583,0.024266185106731786,0.03022978838791287,0.046847493149563865,0.9584942358216515,0.012255723396826016,0.9631830184589267,0.03495776672047374,0.00018335420594484472,0.03225636350266035,0.026379036228875132,0.008767255141870477,0.008687238221519534,0.007686680171166505,0.02770982210155691,0.0074903303182872515
