delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
0.9587855110964785,0.014222023148611478,0.8661096175543932,0.046525501008577524,1.098957910532413e-05,0.0003285887670741676,0.033314783505459314,0.026924784606613014,0.007228888090870205,0.05535976742670363,0.021456583001403098,0.02491568327328967,0.622340868600119,0.34553797934271024,0.19800324558536017,0.3509329942006587,1.0264081653473419e-05,0.021468468914197947,0.012222541716478784,0.02230481789482633,0.06310243008107592,0.03578316457735393,0.053705789500010766,0.06821321761596116
0.3514194827902271,0.11359157883770556,0.9020014924119195,0.06399395691836703,0.0002500813558345262,0.042744577791024654,0.06718968482856212,0.04382581139050055,0.013122062607135195,0.037498697047400505,0.024475123139565312,0.024672346813627302,0.2515457019057747,0.16844956670102426,0.2823068990746303,0.03637879504866667,0.0001514100749171492,0.019708804803940737,0.01159002919760029,0.06842656127588485,0.01208029551621518,0.02046884735248389,0.001974285341121571,0.04267953512159233
0.4127293989784001,0.011461054696055246,0.32988338684408103,0.4446521524194247,0.00013595507466388482,0.010146849283192516,0.06464217985955878,0.02136146223590318,0.012699775709158034,0.04173640534968619,0.024003068841601805,0.030107630990962704,0.4225284962303108,0.23958834081977354,0.5220175862020989,0.21934085704731365,0.00022311811818003565,0.018961648027296312,0.05482218382299247,0.032676038768004595,0.06511747507296348,0.019723927388748726,0.031909796371722796,0.012585023175285336
0.268159809809957,0.34960956879128957,0.5896351884433014,0.08434415636484495,0.0002715514628136951,0.031513181629928215,0.04977792101916316,0.008329498172635105,0.03222324966146839,0.04750638941278948,0.02928294529089969,0.06582371626312872,0.5963171512698175,0.15428214533140858,0.974030678482875,0.014133918507066572,0.00021121991638555594,0.03934424930772161,0.004277141754017863,0.0027907537417429834,0.061806716377614916,0.00510493645950558,0.0649678766696819,0.06231952401390726
0.8245097324175922,0.1340000592528528,0.3828187781573813,0.11585656221642301,0.00012166846823810886,0.05426864915810929,0.04127670068896999,0.0013957912390102538,0.016107010873207466,0.028106780140391092,0.0022357695625635026,0.01922637070663643,0.15202997018052583,0.4155097219066792,0.6037272911357054,0.20589517297441456,0.00027686985137126993,0.008955968636623655,0.02792757276813557,0.035661660937397685,0.03772093342601755,0.037100954832388025,0.0021643977156976754,0.05551180930726879
0.1529190076187573,0.06666310793806049,0.03259877470808498,0.09247861877388754,0.00010078584125759168,0.03779570165403802,0.052269713485543684,0.04110420114233622,0.030914098622679416,0.061657439899169185,0.061339026929417596,0.0022255601818921,0.9744442179472675,0.02019400547224891,0.5839234661806838,0.3672756792734334,0.00019136978785000902,0.05560951000850408,0.04865709273967297,0.060327862219155405,0.010524361229512369,0.06245605507383088,0.01118672103366891,0.03192800728680786
0.8028456055228971,0.026108113411413586,0.5053723501701191,0.16444380904200842,0.00014468689307349522,0.03252197878787693,0.015828730155257768,0.01321590697056037,0.015014235165223148,0.019172632766958738,0.005363403234257925,0.057191905180581176,0.18015984464072576,0.6338520476624349,0.6154734762662283,0.3132999036218802,0.0002635466581671256,0.007593311510427718,0.05611619305916166,0.004970322661684623,0.06041233829387106,0.068476682319042,0.040095790410129416,0.060597798099208934
0.7727396186480506,0.21945776614585094,0.5515389618501592,0.44121367342551576,4.8328251883233925e-05,0.027075257546783058,0.032907511729181445,0.052987850505207414,0.041351008928646085,0.020366840112145488,0.026450334398646795,0.0015796377634436725,0.5867593517238359,0.2492982937083781,0.4579633998520403,0.30377250543794343,1.4846036018978093e-05,0.04826328112495153,0.03526996459266082,0.007803089464906079,0.06899544363069432,0.06185114266310605,0.014702514718961465,0.03727961252993454
0.4217992916103174,0.14562852456650277,0.7243410281231243,0.011405768247855337,7.70120962937777e-05,0.044005466223772605,0.06681503485068531,0.04817445807622723,0.00979648329978475,0.06343561007284958,0.02222227494744218,0.008005799004716263,0.4914078020344892,0.23640887473124478,0.37218101562641803,0.12076016261211382,0.00028702771722653703,0.0503564471085893,0.05727423871237598,0.03934787471191963,0.03450597878396004,0.03979148633214723,0.008046694422765538,0.01470376211799452
0.4764262038173669,0.11237005984567738,0.18598311106695958,0.7483200394343023,0.0001980332516452182,0.049472852021922774,0.050460548413364816,0.016033633091970246,0.050527831369655794,0.05296179793856106,0.06881471569477765,0.05191473002470323,0.11322215147789721,0.8784746522607821,0.5597074961566473,0.23771746469671295,0.0001202102953172213,0.034110597175002616,0.006112633012154517,0.05458441978384123,0.023290075791397385,0.04675450959538895,0.00912187836056569,0.013499921343022588
0.3075308772975557,0.09776689295665061,0.7326056503142663,0.08348077879658967,0.00026514904133276404,0.038828040216195174,0.004303530439789146,0.06329449847892167,0.06663830350674298,0.0012618031304643053,0.04258693468221503,0.01190033691946679,0.67027745682441,0.29127226865823436,0.7011219049420018,0.1157123694498054,5.761573242919381e-05,0.05954973270342219,0.028772130483544597,0.030212286301968132,0.04804844153066765,0.01914935585655835,0.05675109232046619,0.030776519182924705
0.071858062130282,0.6466019876277472,0.17852322502456983,0.5121212884842667,0.0002886498347713099,0.04576278678219849,0.022280402183830317,0.006681800919989457,0.0023121867379958558,0.039473966610426445,0.06406153792610456,0.051461027956428124,0.8754854161161071,0.04603046219129238,0.1637054126967638,0.7508324878653864,0.000185742691856016,0.021372143078265186,0.007229533302525425,0.011811409583415387,0.004297970418615311,0.017271810090537416,0.01195873645188255,0.026026235395777347
0.446505886627313,0.18250227578036657,0.19101690769913232,0.6305898917981885,0.00017064890883042023,0.029822972486414176,0.04440897287718865,0.06208936532937677,0.014304627674168777,0.036497012098080595,0.02080508082420581,0.025863890962444264,0.487705157919399,0.2648132329064431,0.29055833490477645,0.40583166904886536,0.00017743317512676545,0.036077563906432346,0.015013102009780293,0.03130424219339055,0.0648415051070427,0.03777314470883749,0.05209551357277916,0.046547514810088036
0.7615704996106831,0.18790852605510222,0.7905015668777062,0.05061663951398804,1.988189691583458e-05,0.01693630019182444,0.05324985805355633,0.009809581945384869,0.02779291163307523,0.06405445510623575,0.06714189183801764,0.03619334956214384,0.17576730463882986,0.12040457969863146,0.8970094618088197,0.029456334036024896,1.259581783376401e-05,0.04194504612425672,0.032032338190625766,0.05951625173301485,0.015855301683409442,0.04452159189841854,0.03776106849730136,0.06308160556367103
0.7052012886700989,0.1583505020329891,0.8840623923776911,0.06615308100179633,0.00027686224304657067,0.03957483879117269,0.038172932271552364,0.011173450493638108,0.01203682873923292,0.04937452426698159,0.05883738861918405,0.04893202973371622,0.3085873007936394,0.0370017553597971,0.1355832830151145,0.6521220190470607,2.257773526158703e-05,0.06672178036847376,0.018020613164219428,0.006323770323992261,0.05255187306830821,0.06721979259038943,0.04910054272568385,0.03162269131859212
0.5115164329244052,0.1991344137114409,0.6711423664589649,0.2762622276176697,5.444433536952763e-05,0.010838311552866875,0.058043306133005415,0.05072495029525347,0.06532740959597413,0.05739623257634241,0.04393044959521567,0.03110809192221978,0.4033481376098468,0.3751607066846387,0.758371118549429,0.1020295198798035,0.00013566946571468694,0.026976989275155523,0.017136695202085408,0.051295887335344466,0.053466940129589476,0.016442280746101084,0.035454148830466915,0.04047587816457955
0.09528060952565962,0.3904276851216069,0.5295885970164144,0.22099117144649677,0.00012953212299102835,0.0118428489766354,0.05249286580347346,0.011935090505636256,0.0292113337007671,0.031212889552130873,0.05537370680190284,0.06192021673910327,0.16829279402192615,0.010142220520607089,0.7645902401787134,0.16458338916903217,8.312314281854369e-05,0.06347899974771934,0.065441936324044,0.05026838587795853,0.030525888778524767,0.0008562738287577937,0.016158002937087836,0.02780046169786421
0.4399584753619762,0.15735420785268925,0.43676962813524245,0.5258410424449178,0.000261748887467336,0.017373518320861005,0.01990415020314191,0.054952528187956984,0.022754496622324406,0.004453208585441407,0.03749185095545127,0.04772686197925809,0.12741956534178822,0.8438954788261489,0.2098060842849958,0.391284123487518,6.473286612159372e-05,0.060440782870764216,0.00883665462048154,0.024649916573573957,0.039660574466046525,0.060829029155131546,0.018964545872695086,0.0055142340719668125
0.29240180269576654,0.7023068884946867,0.9801115938351352,0.008208611460346574,0.0002293448202870492,0.05325106852069579,0.0686602495006902,0.05358244073362791,0.05204598579995053,0.048335131752649,0.03250798961454449,0.03832735345788749,0.9380705356872729,0.016932166834658657,0.8626025189247167,0.12900661081259038,3.942432532653705e-06,0.034668249379430055,0.0256089346954591,0.0367053612533779,0.06113554145368113,0.0606214461407083,0.054564028965133286,0.05363565889468803
0.22069314048786245,0.2731928940909589,0.6511604857231809,0.04381225960663256,8.598354434172487e-05,0.005755261296990851,0.02410722703368764,0.035506054521478314,0.04060655908278964,0.05226216956949424,0.019709787499016872,0.0006156454793023747,0.6549876825308858,0.25924037758508106,0.439836693046764,0.25062999122204255,0.00010507130885168827,0.029772073679311162,0.061456105047131726,0.049235446641877664,0.03359606528911049,0.032811183566884686,0.05810970271838801,0.004796357021252306
0.05144692702046937,0.8579438411277913,0.4800343186455835,0.5039139391021277,0.00013602143377037268,0.02525800879697955,0.03918118902173433,0.008130547356918642,0.043646953927293196,0.018339792612052565,0.06001555961813408,0.005871458819630072,0.9012261834043833,0.08247142318660303,0.07935043911213094,0.4853247609874439,0.00017571773830489081,0.048422797622565385,0.030055022845091043,0.061828875257989815,0.012803202269958153,0.026400003929574697,0.005399886152329164,0.020410567372569983
0.6286485635864894,0.11123450253692091,0.5782280964389822,0.20284321803830987,0.00018194423416979653,0.030621258413222465,0.04367710545847078,0.031648568379867854,0.05336143729893651,0.010295341101127427,0.031253157122304316,0.06084003292379271,0.6452341226678505,0.3213758380986486,0.4957599203695288,0.05853733079150303,0.0002812051859082755,0.052066941571051926,0.021751256502629022,0.025709380558375818,0.014571733413527833,0.011628983695538666,0.05115977933714374,0.04903875712295337
0.8552526589389914,0.06081835140161762,0.6082324270038898,0.30022188357517354,0.00020033928785053844,0.021536599675122624,0.002838492399355656,0.046670441930526,0.06706729858734416,0.045251927258368456,0.0499111576770091,0.02086339252920502,0.4620014483328036,0.03824038927728634,0.6262261389477096,0.272029920697658,0.00025443654498141273,0.06480605050756315,0.03688967144246843,0.058112243690022866,0.04606171863885469,0.06415620834101998,0.06230313544581928,0.06857484483718858
0.6123207280093707,0.047070030447823756,0.6211112089330386,0.1422508862849833,0.0002810335291512931,0.004014260360199041,0.04586291823469281,0.05875606790134068,0.02127618900720095,0.012857672649454043,0.004555998598325672,0.05768229095620942,0.8579777255429638,0.0844197776492861,0.9156163911035624,0.06428117469308228,0.00022922442743653556,0.05601843783649272,0.047216463861662956,0.04287231787692359,0.05585885722877519,0.04894635131014779,0.03710279092047392,0.0358620326550655
0.2524253258852205,0.27230836354997856,0.06255551770415634,0.6581762593570042,1.617596480422215e-05,0.033745623658589116,0.045528971340846255,0.002346856878062066,0.023474696231111997,0.016434809091954005,0.022897929027204666,0.05949630771797487,0.7950028335631543,0.05925202833135008,0.7295535122917745,0.2512698486864897,0.00015711405982267115,0.018619807933290704,0.04163610059236297,0.013846538484971168,0.03891111231231259,0.0584543384219177,0.017127392588631257,0.04379654991939806
0.04980616255401456,0.7696513308847902,0.14246625318788564,0.695329315399172,0.00022001828079895168,0.0022915314244581152,0.06157285265645095,0.04830285723344447,0.05474056648927773,0.06745686171683886,0.050774469622679584,0.017305476757903265,0.8479756601595175,0.1358554138938056,0.01145241703867899,0.1812168744294611,0.0002631633284383113,0.051230110872806205,0.04965592950532506,0.004747410181249646,0.06360902111258503,0.06302326115992592,0.06327476592531703,0.06720139979949022
0.037184429442684803,0.15033463821844675,0.1390979210503987,0.6743555241084433,9.232916064581767e-05,0.024052139336515854,0.06543903098837545,0.059932801146415665,0.00012949425668554762,0.00714582262462874,0.06019126643413272,0.012846208660651136,0.9604219347865048,0.013401327991561735,0.341874425171883,0.6453040324389259,0.00020567252669239627,0.017054350106702938,0.05380402715765313,0.0422319709540337,0.048749429697559805,0.03074847466986781,0.06716874767674572,0.022933071602006225
0.3649295856271649,0.45012649112163505,0.5954680987663171,0.17697446370612807,5.819656592754326e-05,0.05787365961360242,0.04698403349978945,0.06140617114647991,0.047393404296467344,0.01559047746826769,0.06428237185783425,0.017108622593106904,0.3763362859621967,0.043447773405799556,0.849090748725802,0.13770194016514198,3.6796618196892465e-05,0.045707921697606416,0.03326587680881505,0.06559195866193154,0.016700472971234594,0.05519992648532702,0.0034944941323533088,0.03370198048148505
0.7936766583303634,0.057599486742019916,0.11515986332106393,0.6289431485345598,0.0001664546610166373,0.020618877637522418,0.015999853487443347,0.060194047088503365,0.0369478842631505,0.03908852236908716,0.05776520685034295,0.054941972917503704,0.8164997647925585,0.13982951281665904,0.6490264985768642,0.08328302386612373,0.0001837995084199385,0.04012295829644941,0.019302297270774732,0.028276761724600374,0.003400405885638543,0.028442333423990943,0.008316148863690375,0.010835966486423876
0.7224557470139851,0.01242253083024679,0.2990773341079114,0.32052945529589716,7.976226194785887e-05,0.004531479049462453,0.05162346305920893,0.017773017620825053,0.029886586043702673,0.06576216741459956,0.04638400093424788,0.023226676950846677,0.017188593628598658,0.7312273916220613,0.3260646989500638,0.04695781062143893,2.697831741801155e-05,0.0005245891122540054,0.0007608249546726749,0.0006314649512343173,0.054021940908547776,0.05619644415475072,0.029085342151223288,0.03679064671984872
0.5086535186078882,0.26759207838589827,0.8768004170289255,0.10106174082839234,0.00023352355692944778,0.06386430401033977,0.018649452359718953,0.0421450275720335,0.04874597713615833,0.014024574212926485,0.043117443455873664,0.00871842011555038,0.28641701816228377,0.4051464708029479,0.7373460124297819,0.19696221996309826,0.00020203258792046176,0.0020487263463199457,0.00067728985139728,0.01095211041288943,0.005140928593279979,0.05135902578078244,0.026732961051385857,0.052005529961267255
0.3172685572362721,0.5736750225131196,0.89928245533964,0.017484504454430495,3.283626874191798e-05,0.0671119331752744,0.02926047473191272,0.06545196563297447,0.0340219305267364,0.046387240252644436,0.05357877566238735,0.027625243306324227,0.9869850611359742,0.009268421868990233,0.6798908383299757,0.09964945083828454,0.00010362688752375299,0.022488995386381952,0.03265007171993328,0.013618194389614272,0.027940822965245384,0.025657386862387766,0.006903430272956201,0.019023027121888005
0.4086850802764167,0.17946952782281586,0.4051700941762127,0.2275333113356513,0.00017575234473564874,0.04634799890818969,0.0624356465007902,0.004514883091215334,0.008091738835858384,0.061355795670096455,0.02744984349866644,0.05352646307274965,0.5549284746492474,0.2920703625964624,0.053971140679711996,0.239653431034052,0.0001722133475611343,0.017281606826064166,0.046861010239015455,0.02628442659322068,0.0371801100911765,0.025362946186440433,0.06423879089437447,0.0529235930601451
0.5733284994458256,0.4077863466829948,0.04229862603603236,0.8316370993477914,0.00015246131532627177,0.023265569542621337,0.034560315571300314,0.025141291492702333,0.053014417191720994,0.02732605872674859,0.013896638173307784,0.05576745559640485,0.20997786714426658,0.6190612588614236,0.5447573376239613,0.22227425148506894,0.0002488724382869103,0.009450443705096383,0.04987303021280783,0.05597557850253523,0.016274000221417517,0.06791768387639584,0.0296953709340188,0.015220313357382827
0.596440190101149,0.37478274414345564,0.2113682671289842,0.5037332563694582,0.00015404691195024277,0.0359870648894483,0.0019595963403284977,0.026138261610931735,0.01727048794943958,0.011044864488711538,0.04701922817806967,0.010458991390420285,0.6378464122662331,0.11606211037973796,0.9621506290670747,0.02389515536882728,7.535596881179016e-05,0.011877427930981435,0.0640226684518051,0.02325309662146674,0.042942368744833,0.022313799206366794,0.00025862634552937706,0.05111462809336983
